subject_id,subject_name
17259,Chinese language Dictionaries Juvenile English
17260,Chinese language materials Bilingual
17261,English language Dictionaries Juvenile Chinese
17262,Picture dictionaries Chinese
17263,Picture dictionaries Chinese Juvenile literature
17264,Color Therapeutic use
17265,Mount Rainier National Park Washington Guidebooks
17266,Korab Balthazar
17267,Irreligion
17268,Interior decorators Homes and haunts
17269,Landscape architecture United States History 19th century
17270,United States Civilization
17271,Motion picture producers and directors France Biography
17272,Gardens Religious aspects
17273,Indians of North America Antiquities
17274,Indians of North America Material culture
17275,North America Antiquities
17276,Teenagers United States Comic books strips etc
17277,Architecture and energy conservation Handbooks manuals etc
17278,Dwellings Insulation Handbooks manuals etc
17279,Renewable energy sources Handbooks manuals etc
17280,Sculpture New York State New York
17281,Climatology Juvenile films
17282,Seasons Juvenile films
17283,Inventions Juvenile films
17284,Simple machines Juvenile films
17285,Childrens art
17286,Childrens art Juvenile literature
17287,Industrial policy United States
17288,Manufacturing industries United States
17289,United States Commerce
17290,Medal of Honor
17291,World War 1939 1945 Registers of dead Washington State
17292,City and town life in art
17293,Krakatoa Indonesia Eruption 1883
17294,Volcanoes Indonesia History 19th century
17295,Ackermann Haider
17296,Alan Steven
17297,Altuzarra Joseph
17298,Bailey Christopher
17299,Beckham Victoria 1975
17300,Benz Chris
17301,Burton Sarah 1974
17302,Chai Richard
17303,Chai Richard 1974
17304,Comey Rachel
17305,Coon Mandy
17306,Creatures of the Wind Firm
17307,Cushnie et Ochs Firm
17308,David Julien
17309,Deacon Giles
17310,Ervell Patrik
17311,Fashion designers Biography
17312,Gurung Prabal
17313,Henry Guillaume
17314,Kane Christopher
17315,Kane Christopher 1982
17316,Katrantzou Mary
17317,Kayne Jenni
17318,Lam Derek
17319,Lim Phillip
17320,Marant Isabel
17321,Marchesa
17322,Moralioglu Erdem
17323,Nicoll Richard
17324,Nicoll Richard 1732 or 1733 1813
17325,Nicoll Richard 1977 2016
17326,Panichgul Thakoon 1974
17327,Philo Phoebe
17328,Posen Zak
17329,Preen
17330,Pugh Gareth
17331,Rag Bone Firm
17332,Rodarte
17333,Saunders Jonathan
17334,Schouler Proenza
17335,Som Peter
17336,Southern University in New Orleans
17337,Stark Camilla
17338,Sternberg Scott
17339,Suno
17340,Temperley Alice
17341,The Row Firm
17342,Theyskens Olivier
17343,Tisci Riccardo
17344,Titel Ohne
17345,Walker Karen
17346,Wang Alexander
17347,Weiland Timo
17348,Williamson Matthew 1971
17349,Rome Italy Religion
17350,Rome Religion
17351,Authors American Books and reading
17352,Glass lampshades
17353,Christian art and symbolism France Medieval 500 1500 Themes motives
17354,Christian art and symbolism Medieval 500 1500 France Themes motives
17355,Glass painting and staining France Themes motives
17356,Glass painting and staining Gothic France Themes motives
17357,Autogenic training Popular works
17358,Electric apparatus and appliances Design and construction Amateurs manuals
17359,Fan magazines
17360,Fanzines
17361,Household electronics Design and construction Amateurs manuals
17362,Technological innovations Amateurs manuals
17363,Technology Experiments
17364,Carbohydrates Refined Physiological effect
17365,Poehler Amy 1971
17366,Television actors and actresses United States Biography
17367,Women comedians United States Biography
17368,Jalal al Din Rumi Maulana 1207 1273 Translations into English
17369,Rumi Jalal al Din 1207 1273 Translations into English
17370,Athapascan Indians Biography
17371,Athapascan Indians Folklore
17372,Indians of North America Yukon Biography
17373,Indians of North America Yukon Folklore
17374,Indians of North America Yukon Territory Biography
17375,Indians of North America Yukon Territory Folklore
17376,Legends Yukon
17377,Legends Yukon Territory
17378,Tlingit Indians Biography
17379,Tlingit Indians Folklore
17380,Architecture Japanese United States Influence
17381,Gardens Japanese United States
17382,Furniture Japan
17383,Attention
17384,Commune Firm
17385,Families Psychological aspects
17386,Father and child
17387,Fatherhood Psychological aspects
17388,Fathers
17389,Board books
17390,Dump trucks
17391,Dump trucks Juvenile literature
17392,Lift the flap books
17393,Lift the flap books Specimens
17394,Ships
17395,Mittens
17396,Film posters
17397,Posters 21st century
17398,Prints Technique
17399,Rock music Posters
17400,Fashion editors United States Biography
17401,Vreeland Diana
17402,Palaces Russia Federation Saint Petersburg
17403,Romanov House of Homes and haunts Russia Federation Saint Petersburg
17404,Russia Description and travel
17405,Russia Pictorial works
17406,Pottery History 20th century
17407,Pottery History 21st century
17408,Popular music Spain 2011 2020
17409,Gods Indic in art
17410,Hindu temples India
17411,Temples Hindu India
17412,Color in interior decoration Handbooks manuals etc
17413,Handicraft Handbooks manuals etc
17414,House furnishings Handbooks manuals etc
17415,Outdoor cooking
17416,Grounds maintenance
17417,Landscape design Environmental aspects
17418,Landscape protection
17419,Corporate culture History
17420,Industrial productivity
17421,Production management Case studies
17422,Toyota Jidosha Kogyo Kabushiki Kaisha
17423,Color prints Japanese Themes motives
17424,Decoration and ornament Art nouveau Pictorial works
17425,Decoration and ornament Plant forms Japan Pictorial works
17426,Flowers in art Pictorial works
17427,Cylinder Mathematics
17428,Cylinder Mathematics Juvenile literature
17429,Geometry Solid
17430,Geometry Solid Juvenile literature
17431,Shapes
17432,Shapes Juvenile literature
17433,Neighborhoods
17434,Bartell Drug Company History
17435,Bartlett family
17436,Drugstores Washington State History
17437,Family owned business enterprises Washington State History
17438,Terrariums
17439,Folklore Cameroon
17440,Folklore Cameroon Juvenile literature
17441,iPad Computer Amateurs manuals
17442,Macintosh Computer Amateurs manuals
17443,Pocket computers Amateurs manuals
17444,Tablet computers Amateurs manuals
17445,Day trading Securities
17446,Electronic trading of securities
17447,Brain Popular works
17448,Neuropsychology Popular works
17449,Childrens writings American
17450,Language arts
17451,Poetry Collections
17452,Poetry Study and teaching
17453,School verse American
17454,Cooking Comic books strips etc
17455,Flower arrangement in interior decoration
17456,Charts diagrams etc Juvenile literature
17457,Graphic methods
17458,Graphic methods Juvenile literature
17459,Decoration and ornament France Influence
17460,Decoration and ornament Italy Influence
17461,Deep space Pictorial works
17462,Hubble Space Telescope Spacecraft
17463,Architecture and children History 20th century Exhibitions
17464,Childrens paraphernalia Design History 20th century Exhibitions
17465,Educational innovations History 20th century Exhibitions
17466,Geography Miscellanea
17467,Hoffmann E T A Ernst Theodor Amadeus 1776 1822 Drama
17468,Love Drama
17469,Operas Film adaptations
17470,Operas Film and video adaptations
17471,Operas Television adaptations
17472,Kathmandu Nepal Description and travel
17473,Kathmandu Nepal History
17474,Kathmandu Nepal History Pictorial works
17475,Kathmandu Nepal Pictorial works
17476,Bhaktapur Nepal History
17477,Kathmandu Valley Nepal Civilization
17478,Patan Nepal History
17479,History Modern 1989 Pictorial works Juvenile literature
17480,History Modern 20th century Juvenile literature
17481,History Modern 20th century Pictorial works Juvenile literature
17482,Voyages and travels History
17483,Horse sports
17484,Horse sports Pictorial works
17485,Camels
17486,Camels Anatomy
17487,Poetry Psychological aspects
17488,Poetry Therapeutic use
17489,ARCHITECTURE Methods Materials
17490,Structural analysis Engineering Juvenile films
17491,Structural engineering Juvenile films
17492,Magic Juvenile literature
17493,Wizards
17494,Wizards Juvenile literature
17495,Architects Legal status laws etc United States
17496,Dresses France History 20th century Pictorial works
17497,Fashion design France History 20th century Pictorial works
17498,Fashion France History 20th century Pictorial works
17499,Paper
17500,Paper industry
17501,Glass gardens
17502,Kasler Suzanne Themes motives
17503,Diet Pictorial works
17504,Food habits Pictorial works
17505,Food Pictorial works
17506,Photography of food
17507,Economics Terminology
17508,Hamburgers
17509,Etsy Firm
17510,Handicraft Internet marketing
17511,Selling Handicraft
17512,Abandoned houses Ireland Pictorial works
17513,Ireland Emigration and immigration Social aspects Pictorial works
17514,Ireland Social conditions 20th century Pictorial works
17515,Portrait photography Technique
17516,Asia History
17517,Imperialism History
17518,Art Indic Themes motives Exhibitions
17519,Yoga in art Exhibitions
17520,Hadid Zaha Criticism and interpretation
17521,Hadid Zaha
17522,Christian pilgrims and pilgrimages Spain Santiago de Compostela
17523,Hiking Spain Northern
17524,Santiago de Compostela Spain
17525,Spain Northern
17526,Pilgrims and pilgrimages
17527,Sacred space
17528,Leonardo da Vinci 1452 1519 Battle of Anghiari
17529,Lost works of art
17530,Palazzo vecchio Florence Italy
17531,Dark matter Astronomy Popular works
17532,Earth sciences Popular works
17533,Outer space Exploration Popular works
17534,Quantum theory Popular works
17535,Rockets Aeronautics Popular works
17536,Comedy sketches United States History 20th century
17537,Stand up comedy United States History 20th century
17538,Futurama Television program Comic books strips etc
17539,Bumblebees
17540,Goulson Dave
17541,Sculpture European
17542,Sculpture Romanesque
17543,Gothic revival Art
17544,Cyprus Politics and government
